"Specialism","Expertise","Expertise_clean","Value","Threshold","id","response","indicator"
"Security Testing","Applied Cryptography","applied_cryptography",NA,0,"5",0,0
"Security Testing","Cyber Physical Systems","cyber_physical_systems",NA,0,"5",0,0
"Security Testing","Physical Layer & Telecoms Security","physical_layer_and_telecommunications_security",NA,0,"5",0,0
"Cryptography & Communications Security (Cryptographer)","Risk Management & Governance","risk_management_governance",NA,0,"5",96.24,0
"Cryptography & Communications Security (Cryptographer)","Human Factors","human_factors_and_usable_security",NA,0,"5",0,0
"Cryptography & Communications Security (Cryptographer)","Privacy & Online Rights","privacy_online_rights","Wider",30,"5",0,0
"Cryptography & Communications Security (Cryptographer)","Law & Regulation","cyber_security_law_regulation","Wider",30,"5",82.95,30
"Cryptography & Communications Security (Cryptographer)","Malware & Attack Technologies","malware_attack_technologies",NA,0,"5",0,0
"Cryptography & Communications Security (Cryptographer)","Adversarial Behaviours","adversarial_behaviours",NA,0,"5",0,0
"Cryptography & Communications Security (Cryptographer)","Forensics","forensics",NA,0,"5",0,0
"Cryptography & Communications Security (Cryptographer)","Security Operations & Incident Management","security_operations_incident_management",NA,0,"5",0,0
"Cryptography & Communications Security (Cryptographer)","Cryptography","cryptography","Core",90,"5",0,0
"Cryptography & Communications Security (Cryptographer)","Operating Systems & Virtualisation Security","operating_systems_virtualisation_security","Wider",30,"5",0,0
"Cryptography & Communications Security (Cryptographer)","Distributed Systems Security","distributed_systems_security","Core",90,"5",0,0
"Cryptography & Communications Security (Cryptographer)","Formal Methods for Security","formal_methods_for_security",NA,0,"5",0,0
"Cryptography & Communications Security (Cryptographer)","Authentication, Authorisation & Accountability","authentication_authorisation_accountability","Wider",30,"5",0,0
"Cryptography & Communications Security (Cryptographer)","Software Security","software_security",NA,0,"5",0,0
"Cryptography & Communications Security (Cryptographer)","Web & Mobile Security","web_mobile_security",NA,0,"5",0,0
"Cryptography & Communications Security (Cryptographer)","Secure Software Lifecycle","secure_software_lifecycle",NA,0,"5",0,0
"Cryptography & Communications Security (Cryptographer)","Network Security","network_security","Core",90,"5",0,0
"Cryptography & Communications Security (Cryptographer)","Hardware Security","hardware_security",NA,0,"5",0,0
"Cryptography & Communications Security (Cryptographer)","Applied Cryptography","applied_cryptography",NA,0,"5",0,0
"Cryptography & Communications Security (Cryptographer)","Cyber Physical Systems","cyber_physical_systems",NA,0,"5",0,0
"Cryptography & Communications Security (Cryptographer)","Physical Layer & Telecoms Security","physical_layer_and_telecommunications_security","Related",60,"5",0,0
"Cryptography & Communications Security (Secure Communications Operator)","Risk Management & Governance","risk_management_governance",NA,0,"5",96.24,0
"Cryptography & Communications Security (Secure Communications Operator)","Human Factors","human_factors_and_usable_security",NA,0,"5",0,0
"Cryptography & Communications Security (Secure Communications Operator)","Privacy & Online Rights","privacy_online_rights","Wider",30,"5",0,0
"Cryptography & Communications Security (Secure Communications Operator)","Law & Regulation","cyber_security_law_regulation","Wider",30,"5",82.95,30
"Cryptography & Communications Security (Secure Communications Operator)","Malware & Attack Technologies","malware_attack_technologies",NA,0,"5",0,0
"Cryptography & Communications Security (Secure Communications Operator)","Adversarial Behaviours","adversarial_behaviours",NA,0,"5",0,0
"Cryptography & Communications Security (Secure Communications Operator)","Forensics","forensics",NA,0,"5",0,0
"Cryptography & Communications Security (Secure Communications Operator)","Security Operations & Incident Management","security_operations_incident_management",NA,0,"5",0,0
"Cryptography & Communications Security (Secure Communications Operator)","Cryptography","cryptography","Related",60,"5",0,0
"Cryptography & Communications Security (Secure Communications Operator)","Operating Systems & Virtualisation Security","operating_systems_virtualisation_security","Wider",30,"5",0,0
"Cryptography & Communications Security (Secure Communications Operator)","Distributed Systems Security","distributed_systems_security","Core",90,"5",0,0
"Cryptography & Communications Security (Secure Communications Operator)","Formal Methods for Security","formal_methods_for_security",NA,0,"5",0,0
"Cryptography & Communications Security (Secure Communications Operator)","Authentication, Authorisation & Accountability","authentication_authorisation_accountability","Wider",30,"5",0,0
"Cryptography & Communications Security (Secure Communications Operator)","Software Security","software_security",NA,0,"5",0,0
"Cryptography & Communications Security (Secure Communications Operator)","Web & Mobile Security","web_mobile_security",NA,0,"5",0,0
"Cryptography & Communications Security (Secure Communications Operator)","Secure Software Lifecycle","secure_software_lifecycle",NA,0,"5",0,0
"Cryptography & Communications Security (Secure Communications Operator)","Network Security","network_security","Core",90,"5",0,0
"Cryptography & Communications Security (Secure Communications Operator)","Hardware Security","hardware_security",NA,0,"5",0,0
"Cryptography & Communications Security (Secure Communications Operator)","Applied Cryptography","applied_cryptography",NA,0,"5",0,0
"Cryptography & Communications Security (Secure Communications Operator)","Cyber Physical Systems","cyber_physical_systems",NA,0,"5",0,0
"Cryptography & Communications Security (Secure Communications Operator)","Physical Layer & Telecoms Security","physical_layer_and_telecommunications_security","Related",60,"5",0,0
"Secure Operations","Risk Management & Governance","risk_management_governance",NA,0,"5",96.24,0
"Secure Operations","Human Factors","human_factors_and_usable_security","Wider",30,"5",0,0
"Secure Operations","Privacy & Online Rights","privacy_online_rights",NA,0,"5",0,0
"Secure Operations","Law & Regulation","cyber_security_law_regulation",NA,0,"5",82.95,0
"Secure Operations","Malware & Attack Technologies","malware_attack_technologies","Wider",30,"5",0,0
"Secure Operations","Adversarial Behaviours","adversarial_behaviours",NA,0,"5",0,0
"Secure Operations","Forensics","forensics","Wider",30,"5",0,0
"Secure Operations","Security Operations & Incident Management","security_operations_incident_management","Core",90,"5",0,0
"Secure Operations","Cryptography","cryptography",NA,0,"5",0,0
"Secure Operations","Operating Systems & Virtualisation Security","operating_systems_virtualisation_security","Related",60,"5",0,0
"Secure Operations","Distributed Systems Security","distributed_systems_security","Wider",30,"5",0,0
"Secure Operations","Formal Methods for Security","formal_methods_for_security",NA,0,"5",0,0
"Secure Operations","Authentication, Authorisation & Accountability","authentication_authorisation_accountability","Core",90,"5",0,0
"Secure Operations","Software Security","software_security",NA,0,"5",0,0
"Secure Operations","Web & Mobile Security","web_mobile_security",NA,0,"5",0,0
"Secure Operations","Secure Software Lifecycle","secure_software_lifecycle",NA,0,"5",0,0
"Secure Operations","Network Security","network_security","Related",60,"5",0,0
"Secure Operations","Hardware Security","hardware_security",NA,0,"5",0,0
"Secure Operations","Applied Cryptography","applied_cryptography",NA,0,"5",0,0
"Secure Operations","Cyber Physical Systems","cyber_physical_systems",NA,0,"5",0,0
"Secure Operations","Physical Layer & Telecoms Security","physical_layer_and_telecommunications_security",NA,0,"5",0,0
"Secure Operations (Industrial control systems)","Risk Management & Governance","risk_management_governance",NA,0,"5",96.24,0
"Secure Operations (Industrial control systems)","Human Factors","human_factors_and_usable_security","Wider",30,"5",0,0
"Secure Operations (Industrial control systems)","Privacy & Online Rights","privacy_online_rights",NA,0,"5",0,0
"Secure Operations (Industrial control systems)","Law & Regulation","cyber_security_law_regulation",NA,0,"5",82.95,0
"Secure Operations (Industrial control systems)","Malware & Attack Technologies","malware_attack_technologies","Wider",30,"5",0,0
"Secure Operations (Industrial control systems)","Adversarial Behaviours","adversarial_behaviours",NA,0,"5",0,0
"Secure Operations (Industrial control systems)","Forensics","forensics","Wider",30,"5",0,0
"Secure Operations (Industrial control systems)","Security Operations & Incident Management","security_operations_incident_management","Core",90,"5",0,0
"Secure Operations (Industrial control systems)","Cryptography","cryptography",NA,0,"5",0,0
"Secure Operations (Industrial control systems)","Operating Systems & Virtualisation Security","operating_systems_virtualisation_security","Related",60,"5",0,0
"Secure Operations (Industrial control systems)","Distributed Systems Security","distributed_systems_security","Wider",30,"5",0,0
"Secure Operations (Industrial control systems)","Formal Methods for Security","formal_methods_for_security",NA,0,"5",0,0
"Secure Operations (Industrial control systems)","Authentication, Authorisation & Accountability","authentication_authorisation_accountability","Core",90,"5",0,0
"Secure Operations (Industrial control systems)","Software Security","software_security",NA,0,"5",0,0
"Secure Operations (Industrial control systems)","Web & Mobile Security","web_mobile_security",NA,0,"5",0,0
"Secure Operations (Industrial control systems)","Secure Software Lifecycle","secure_software_lifecycle",NA,0,"5",0,0
"Secure Operations (Industrial control systems)","Network Security","network_security","Related",60,"5",0,0
"Secure Operations (Industrial control systems)","Hardware Security","hardware_security",NA,0,"5",0,0
"Secure Operations (Industrial control systems)","Applied Cryptography","applied_cryptography",NA,0,"5",0,0
"Secure Operations (Industrial control systems)","Cyber Physical Systems","cyber_physical_systems","Related",60,"5",0,0
